txn_id,customer_id,txn_ts,store_id,channel,gross_revenue,items_count
T0000018867,4837,2025-02-14 09:06:00,70,Store,12.3,2
T0000018868,4995,2025-02-14 19:03:00,83,Store,16.31,2
T0000018869,4998,2025-02-14 19:35:00,78,Store,18.32,2
T0000018870,5008,2025-02-14 17:27:00,38,Online,7.86,2
T0000018871,5028,2025-02-14 12:50:00,65,Store,20.61,2
T0000018872,5121,2025-02-14 14:49:00,111,Store,31.89,3
T0000018873,5131,2025-02-14 10:29:00,48,Store,9.96,2
T0000018874,5198,2025-02-14 11:35:00,116,Store,21.47,3
T0000018875,5335,2025-02-14 12:35:00,62,Store,50.4,5
T0000018876,5466,2025-02-14 13:07:00,9,Store,17.1,1
T0000018877,5551,2025-02-14 10:12:00,14,Store,29.96,6
T0000018878,5697,2025-02-14 15:20:00,112,Online,30.52,4
T0000018879,5887,2025-02-14 18:57:00,60,Online,20.04,3
T0000018880,5887,2025-02-14 10:26:00,36,Store,22.27,2
T0000018881,5982,2025-02-14 14:21:00,4,Store,17.15,2
T0000018882,5982,2025-02-14 14:48:00,30,Store,36.96,4
T0000018883,6008,2025-02-14 13:58:00,18,Online,22.38,2
T0000018884,6028,2025-02-14 13:17:00,62,Store,14.35,1
T0000018885,6104,2025-02-14 13:47:00,74,Store,16.1,2
T0000018886,6190,2025-02-14 14:35:00,2,Online,6.81,1
T0000018887,6272,2025-02-14 13:20:00,16,Store,29.97,4
T0000018888,6409,2025-02-14 14:44:00,104,Store,15.51,3
T0000018889,6409,2025-02-14 12:41:00,28,Online,17.07,2
T0000018890,6517,2025-02-14 18:58:00,70,Store,24.46,5
T0000018891,6598,2025-02-14 19:13:00,45,Store,16.22,1
T0000018892,6698,2025-02-14 12:05:00,20,Store,19.46,3
T0000018893,6783,2025-02-14 16:06:00,43,Store,17.62,2
T0000018894,6792,2025-02-14 14:07:00,19,Store,17.95,2
T0000018895,6792,2025-02-14 17:28:00,96,Store,55.03,8
T0000018896,6800,2025-02-14 08:35:00,111,Online,18.79,1
T0000018897,6895,2025-02-14 20:08:00,34,Store,15.43,1
T0000018898,6960,2025-02-14 13:01:00,30,Store,21.75,3
T0000018899,6983,2025-02-14 10:14:00,103,Store,88.63,11
T0000018900,7022,2025-02-14 08:30:00,21,Store,29.5,2
T0000018901,7023,2025-02-14 17:39:00,96,Store,31.38,4
T0000018902,7119,2025-02-14 14:20:00,115,Online,41.09,5
T0000018903,7169,2025-02-14 19:11:00,69,Store,18.12,2
T0000018904,7217,2025-02-14 14:23:00,28,Store,30.48,3
T0000018905,7241,2025-02-14 11:46:00,66,Online,18.03,3
T0000018906,7263,2025-02-14 09:32:00,48,Store,25.83,2
T0000018907,7277,2025-02-14 12:21:00,46,Store,20.7,2
T0000018908,7330,2025-02-14 11:44:00,73,Store,7.05,2
T0000018909,7370,2025-02-14 12:03:00,29,Store,38.93,5
T0000018910,7457,2025-02-14 11:21:00,45,Store,16.27,1
T0000018911,7582,2025-02-14 16:57:00,91,Store,37.47,5
T0000018912,7738,2025-02-14 16:45:00,45,Store,12.49,1
T0000018913,7758,2025-02-14 11:08:00,38,Store,7.43,1
T0000018914,7820,2025-02-14 13:47:00,79,Online,23.53,2
T0000018915,7820,2025-02-14 12:14:00,43,Online,14.57,1
T0000018916,8006,2025-02-14 16:39:00,4,Store,17.67,2
T0000018917,8006,2025-02-14 17:11:00,95,Online,16.22,2
T0000018918,8054,2025-02-14 15:26:00,69,Store,7.28,1
T0000018919,8069,2025-02-14 12:02:00,17,Store,7.78,1
T0000018920,8105,2025-02-14 12:06:00,61,Store,11.26,1
T0000018921,8169,2025-02-14 20:19:00,56,Store,14.45,3
T0000018922,8458,2025-02-14 17:25:00,105,Store,13.22,3
T0000018923,8475,2025-02-14 15:48:00,99,Store,23.39,4
T0000018924,8483,2025-02-14 18:37:00,24,Store,34.85,4
T0000018925,8497,2025-02-14 18:54:00,95,Online,18.83,4
T0000018926,8518,2025-02-14 17:56:00,48,Store,74.35,8
T0000018927,8580,2025-02-14 12:38:00,24,Store,50.6,6
T0000018928,8608,2025-02-14 16:08:00,98,Store,10.47,1
T0000018929,8842,2025-02-14 17:03:00,46,Online,17.8,3
T0000018930,8967,2025-02-14 09:35:00,89,Store,24.24,2
T0000018931,9038,2025-02-14 14:15:00,65,Store,8.51,2
T0000018932,9038,2025-02-14 08:07:00,40,Store,21.88,3
T0000018933,9085,2025-02-14 12:31:00,57,Store,16.16,2
T0000018934,9108,2025-02-14 20:00:00,92,Store,37.99,6
T0000018935,9158,2025-02-14 12:47:00,32,Online,5.24,1
T0000018936,9238,2025-02-14 16:54:00,34,Store,11.48,1
T0000018937,9304,2025-02-14 16:09:00,98,Store,10.07,2
T0000018938,9347,2025-02-14 13:14:00,62,Store,31.93,4
T0000018939,9702,2025-02-14 16:32:00,66,Store,19.83,3
T0000018940,9702,2025-02-14 10:07:00,79,Store,36.93,3
T0000018941,9710,2025-02-14 17:30:00,111,Store,6.55,2
T0000018942,9717,2025-02-14 13:33:00,8,Online,7.18,1
T0000018943,9717,2025-02-14 15:35:00,61,Online,26.1,3
T0000018944,9771,2025-02-14 20:36:00,35,Store,34.26,3
T0000018945,9923,2025-02-14 12:51:00,55,Online,34.77,4
T0000018946,9965,2025-02-14 20:37:00,79,Store,9.94,3
T0000018947,10155,2025-02-14 18:16:00,114,Online,16.04,3
T0000018948,10166,2025-02-14 18:47:00,5,Store,20.69,2
T0000018949,10339,2025-02-14 17:17:00,97,Store,7.24,1
T0000018950,10386,2025-02-14 13:07:00,81,Store,12.82,1
T0000018951,10543,2025-02-14 10:45:00,53,Store,15.33,2
T0000018952,10590,2025-02-14 10:26:00,46,Store,13.67,3
T0000018953,10641,2025-02-14 19:14:00,85,Store,14.15,2
T0000018954,10920,2025-02-14 11:12:00,76,Store,34.05,6
T0000018955,10925,2025-02-14 19:03:00,61,Online,16.32,3
T0000018956,10928,2025-02-14 20:28:00,105,Store,14.06,1
T0000018957,11005,2025-02-14 20:20:00,82,Store,36.61,4
T0000018958,11031,2025-02-14 20:35:00,118,Store,51.5,5
T0000018959,11046,2025-02-14 19:08:00,29,Store,17.97,3
T0000018960,11046,2025-02-14 09:35:00,22,Store,12.86,1
T0000018961,11096,2025-02-14 17:40:00,100,Store,9.65,2
T0000018962,11243,2025-02-14 15:36:00,11,Store,30.16,3
T0000018963,11454,2025-02-14 13:07:00,116,Store,30.46,4
T0000018964,11714,2025-02-14 10:36:00,12,Store,35.78,3
T0000018965,11910,2025-02-14 17:52:00,46,Store,27.07,4
T0000018966,11984,2025-02-14 17:42:00,101,Store,27.86,4
T0000018967,12238,2025-02-14 18:53:00,44,Store,36.59,4
T0000018968,12402,2025-02-14 11:01:00,51,Store,23.05,2
T0000018969,12516,2025-02-14 08:45:00,72,Online,15.97,1
T0000018970,12675,2025-02-14 19:45:00,119,Online,10.22,1
T0000018971,12701,2025-02-14 14:45:00,101,Store,20.03,3
T0000018972,12777,2025-02-14 14:07:00,35,Store,24.94,2
T0000018973,12838,2025-02-14 17:03:00,60,Online,19.38,3
T0000018974,12921,2025-02-14 10:31:00,33,Store,16.04,2
T0000018975,12921,2025-02-14 14:38:00,14,Store,28.04,4
T0000018976,13018,2025-02-14 11:14:00,6,Store,18.38,3
T0000018977,13298,2025-02-14 10:38:00,80,Online,15.91,1
T0000018978,13301,2025-02-14 13:16:00,67,Store,44.69,7
T0000018979,13419,2025-02-14 16:40:00,70,Store,18.2,2
T0000018980,13441,2025-02-14 16:57:00,113,Store,17.59,2
T0000018981,13799,2025-02-14 10:19:00,102,Store,17.14,2
T0000018982,13829,2025-02-14 09:30:00,20,Store,15.87,3
T0000018983,13995,2025-02-14 15:00:00,53,Store,22.56,2
T0000018984,13995,2025-02-14 09:31:00,82,Online,35.49,4
T0000018985,14014,2025-02-14 15:48:00,60,Store,22.72,2
T0000018986,14065,2025-02-14 09:25:00,112,Store,20.78,3
T0000018987,14070,2025-02-14 12:06:00,78,Online,8.35,1
T0000018988,14081,2025-02-14 17:17:00,114,Store,24.97,2
T0000018989,14168,2025-02-14 10:43:00,92,Store,4.73,1
T0000018990,14228,2025-02-14 14:50:00,97,Online,9.55,3
T0000018991,14313,2025-02-14 10:31:00,1,Store,11.88,1
T0000018992,14389,2025-02-14 17:04:00,79,Store,34.08,4
T0000018993,14461,2025-02-14 15:15:00,62,Online,8.24,1
T0000018994,14461,2025-02-14 20:38:00,118,Store,51.0,7
T0000018995,14622,2025-02-14 10:15:00,44,Store,32.47,3
T0000018996,14796,2025-02-14 12:31:00,13,Online,26.69,4
T0000018997,14823,2025-02-14 08:10:00,66,Store,42.65,7
T0000018998,14828,2025-02-14 15:52:00,42,Store,42.25,4
T0000018999,14955,2025-02-14 20:39:00,6,Store,22.74,3
T0000019000,15141,2025-02-14 15:42:00,101,Store,39.13,5
T0000019001,15151,2025-02-14 10:50:00,59,Online,14.92,3
T0000019002,15153,2025-02-14 12:35:00,10,Online,12.15,2
T0000019003,15191,2025-02-14 12:43:00,74,Store,8.35,2
T0000019004,15197,2025-02-14 13:50:00,30,Store,28.4,3
T0000019005,15224,2025-02-14 18:14:00,9,Store,19.02,3
T0000019006,15345,2025-02-14 15:36:00,54,Store,43.39,5
T0000019007,15413,2025-02-14 19:27:00,48,Store,14.05,2
T0000019008,15483,2025-02-14 11:02:00,55,Store,21.34,2
T0000019009,15483,2025-02-14 09:15:00,28,Store,18.41,3
T0000019010,15512,2025-02-14 15:41:00,114,Store,37.43,4
T0000019011,15577,2025-02-14 18:57:00,3,Store,39.61,3
T0000019012,15617,2025-02-14 18:02:00,117,Store,27.85,3
T0000019013,15624,2025-02-14 15:01:00,82,Store,7.3,1
T0000019014,15624,2025-02-14 20:51:00,44,Store,14.57,3
T0000019015,15667,2025-02-14 20:26:00,104,Store,21.83,3
T0000019016,15766,2025-02-14 20:17:00,60,Store,14.43,1
T0000019017,15828,2025-02-14 09:38:00,82,Store,25.72,4
T0000019018,15890,2025-02-14 19:35:00,33,Online,10.16,1
T0000019019,15921,2025-02-14 10:35:00,21,Store,26.45,4
T0000019020,15944,2025-02-14 17:01:00,84,Store,23.68,3
T0000019021,16064,2025-02-14 13:21:00,78,Store,20.27,2
T0000019022,16076,2025-02-14 09:29:00,93,Store,30.7,2
T0000019023,16092,2025-02-14 18:19:00,95,Store,46.43,7
T0000019024,16111,2025-02-14 08:17:00,99,Store,17.83,2
T0000019025,16112,2025-02-14 09:42:00,72,Online,52.38,7
T0000019026,16135,2025-02-14 12:25:00,22,Store,12.41,1
T0000019027,16224,2025-02-14 09:19:00,9,Store,46.37,4
T0000019028,16310,2025-02-14 15:30:00,100,Store,15.73,1
T0000019029,16658,2025-02-14 19:28:00,86,Online,33.33,5
T0000019030,16685,2025-02-14 19:07:00,55,Online,41.3,6
T0000019031,16766,2025-02-14 13:59:00,6,Store,14.85,2
T0000019032,16766,2025-02-14 19:44:00,95,Store,10.67,3
T0000019033,16793,2025-02-14 13:35:00,26,Store,32.33,5
T0000019034,16815,2025-02-14 15:33:00,55,Online,90.95,12
T0000019035,16837,2025-02-14 14:19:00,107,Store,22.43,3
T0000019036,16841,2025-02-14 15:49:00,23,Store,56.51,9
T0000019037,16859,2025-02-14 11:34:00,103,Store,16.26,1
T0000019038,16881,2025-02-14 15:37:00,94,Online,24.0,4
T0000019039,16893,2025-02-14 14:15:00,112,Store,57.06,6
T0000019040,16998,2025-02-14 08:18:00,41,Store,19.53,1
T0000019041,17012,2025-02-14 19:41:00,33,Store,19.92,1
T0000019042,17012,2025-02-14 09:33:00,109,Store,25.1,3
T0000019043,17127,2025-02-14 18:56:00,60,Store,30.53,3
T0000019044,17216,2025-02-14 13:05:00,81,Store,8.6,2
T0000019045,17316,2025-02-14 14:51:00,91,Store,17.96,4
T0000019046,17357,2025-02-14 18:08:00,84,Store,10.8,2
T0000019047,17462,2025-02-14 13:03:00,60,Store,16.66,1
T0000019048,17465,2025-02-14 19:23:00,44,Online,6.93,1
T0000019049,17698,2025-02-14 17:46:00,41,Store,56.95,6
T0000019050,17713,2025-02-14 16:49:00,96,Online,20.62,4
T0000019051,17744,2025-02-14 19:18:00,116,Store,60.86,7
T0000019052,17919,2025-02-14 16:31:00,42,Store,11.61,1
T0000019053,17957,2025-02-14 12:34:00,73,Store,46.37,5
T0000019054,17957,2025-02-14 14:10:00,49,Store,30.42,4
T0000019055,17965,2025-02-14 13:36:00,81,Online,10.79,2
T0000019056,17970,2025-02-14 17:32:00,53,Store,6.92,1
T0000019057,18000,2025-02-14 09:11:00,26,Online,5.22,1
T0000019058,18026,2025-02-14 18:11:00,42,Online,28.81,4
T0000019059,18125,2025-02-14 16:41:00,97,Store,35.21,4
T0000019060,18132,2025-02-14 12:42:00,103,Store,44.89,7
T0000019061,18165,2025-02-14 17:27:00,58,Online,18.91,4
T0000019062,18177,2025-02-14 10:54:00,93,Store,60.72,9
T0000019063,18279,2025-02-14 08:02:00,111,Online,12.91,3
T0000019064,18334,2025-02-14 13:52:00,94,Online,15.29,1
T0000019065,18674,2025-02-14 19:10:00,70,Store,26.54,3
T0000019066,18723,2025-02-14 12:59:00,102,Online,12.46,2
T0000019067,18948,2025-02-14 13:07:00,85,Store,18.21,2
T0000019068,18948,2025-02-14 16:31:00,39,Store,17.94,2
T0000019069,18983,2025-02-14 09:04:00,91,Store,43.7,4
T0000019070,19066,2025-02-14 14:53:00,106,Store,39.28,3
T0000019071,19075,2025-02-14 13:35:00,63,Online,37.42,5
T0000019072,19088,2025-02-14 11:13:00,119,Store,22.7,3
T0000019073,19088,2025-02-14 17:53:00,105,Online,28.96,5
T0000019074,19096,2025-02-14 16:11:00,113,Online,15.96,2
T0000019075,19110,2025-02-14 20:00:00,97,Store,36.88,4
T0000019076,19163,2025-02-14 17:39:00,74,Store,24.93,4
T0000019077,19304,2025-02-14 12:10:00,4,Store,34.22,4
T0000019078,19304,2025-02-14 17:30:00,40,Store,21.76,2
T0000019079,19307,2025-02-14 15:20:00,65,Store,20.24,2
T0000019080,19371,2025-02-14 16:24:00,60,Online,26.46,3
T0000019081,19460,2025-02-14 13:16:00,14,Store,17.36,1
T0000019082,19478,2025-02-14 18:39:00,24,Store,42.36,4
T0000019083,19519,2025-02-14 12:07:00,66,Online,55.26,7
T0000019084,19592,2025-02-14 18:54:00,25,Store,20.25,2
T0000019085,19724,2025-02-14 10:07:00,49,Store,18.01,2
T0000019086,19801,2025-02-14 17:45:00,52,Online,10.7,1
T0000019087,19814,2025-02-14 09:37:00,88,Online,7.52,1
T0000019088,19831,2025-02-14 08:15:00,1,Online,55.54,5
T0000019089,19893,2025-02-14 14:35:00,33,Store,24.74,4
T0000019090,19937,2025-02-14 09:37:00,83,Store,20.73,1
T0000019091,19976,2025-02-14 12:56:00,104,Store,8.67,1
T0000019092,19982,2025-02-14 17:25:00,51,Store,35.9,4
T0000019093,20052,2025-02-14 14:42:00,9,Store,16.69,1
T0000019094,20076,2025-02-14 08:02:00,61,Store,15.24,2
T0000019095,20097,2025-02-14 13:33:00,29,Store,17.67,3
T0000019096,20127,2025-02-14 09:47:00,73,Store,36.21,5
T0000019097,20211,2025-02-14 14:22:00,14,Store,27.05,4
T0000019098,20211,2025-02-14 08:56:00,102,Store,11.41,1
T0000019099,20227,2025-02-14 16:54:00,95,Store,22.68,3
T0000019100,20408,2025-02-14 17:52:00,88,Store,15.98,2
T0000019101,20419,2025-02-14 10:05:00,18,Store,15.66,2
T0000019102,20419,2025-02-14 16:58:00,100,Store,19.04,4
T0000019103,20596,2025-02-14 14:30:00,73,Store,14.19,3
T0000019104,20645,2025-02-14 17:07:00,104,Online,41.2,5
T0000019105,20645,2025-02-14 19:22:00,79,Store,12.72,1
T0000019106,20677,2025-02-14 20:52:00,108,Store,19.29,1
T0000019107,20761,2025-02-14 12:23:00,70,Online,10.85,1
T0000019108,20876,2025-02-14 11:40:00,43,Store,45.8,6
T0000019109,20876,2025-02-14 10:55:00,36,Online,33.72,4
T0000019110,20932,2025-02-14 10:07:00,98,Online,9.55,2
T0000019111,20959,2025-02-14 09:06:00,38,Store,7.2,1
T0000019112,21047,2025-02-14 18:16:00,29,Online,13.17,3
T0000019113,21047,2025-02-14 14:33:00,17,Store,33.67,5
T0000019114,21120,2025-02-14 08:41:00,95,Store,43.89,5
T0000019115,21120,2025-02-14 13:01:00,36,Store,14.72,1
T0000019116,21219,2025-02-14 11:27:00,30,Store,29.39,3
T0000019117,21255,2025-02-14 19:05:00,26,Online,10.88,2
T0000019118,21263,2025-02-14 18:58:00,105,Store,11.51,2
T0000019119,21337,2025-02-14 13:33:00,8,Store,31.06,4
T0000019120,21419,2025-02-14 17:37:00,115,Online,64.64,7
T0000019121,21475,2025-02-14 20:07:00,80,Store,29.64,3
T0000019122,21495,2025-02-14 14:50:00,111,Store,13.84,1
T0000019123,21508,2025-02-14 17:40:00,45,Store,20.81,3
T0000019124,21538,2025-02-14 09:20:00,29,Store,12.15,1
T0000019125,21559,2025-02-14 16:06:00,62,Store,28.99,2
T0000019126,21566,2025-02-14 13:21:00,15,Store,28.55,5
T0000019127,21584,2025-02-14 10:52:00,70,Store,21.09,2
T0000019128,21612,2025-02-14 11:45:00,102,Online,9.08,2
T0000019129,21771,2025-02-14 19:49:00,2,Store,7.43,1
T0000019130,21785,2025-02-14 16:18:00,93,Online,81.71,11
T0000019131,21866,2025-02-14 11:41:00,21,Store,23.63,4
T0000019132,21866,2025-02-14 09:33:00,108,Online,11.69,2
T0000019133,21891,2025-02-14 18:23:00,82,Store,25.52,3
T0000019134,21904,2025-02-14 20:13:00,100,Store,16.59,2
T0000019135,21936,2025-02-14 08:34:00,117,Online,18.77,3
T0000019136,21939,2025-02-14 09:16:00,10,Online,23.72,3
T0000019137,21939,2025-02-14 11:02:00,58,Store,16.4,3
T0000019138,21959,2025-02-14 11:06:00,75,Store,17.24,1
T0000019139,21962,2025-02-14 20:50:00,35,Online,55.43,8
T0000019140,21991,2025-02-14 20:52:00,117,Store,27.34,2
T0000019141,22087,2025-02-14 14:54:00,81,Store,13.95,1
T0000019142,22225,2025-02-14 15:33:00,38,Store,29.93,4
T0000019143,22279,2025-02-14 15:50:00,110,Store,77.73,9
T0000019144,22290,2025-02-14 13:50:00,35,Store,18.21,1
T0000019145,22437,2025-02-14 15:21:00,115,Store,28.03,4
T0000019146,22437,2025-02-14 09:29:00,58,Store,14.94,2
T0000019147,22468,2025-02-14 10:12:00,70,Store,32.15,4
T0000019148,22612,2025-02-14 12:06:00,5,Store,42.56,5
T0000019149,22612,2025-02-14 11:07:00,43,Store,28.64,3
T0000019150,22652,2025-02-14 18:20:00,34,Store,17.65,1
T0000019151,22682,2025-02-14 20:13:00,79,Store,7.22,3
T0000019152,22682,2025-02-14 11:25:00,21,Store,44.44,5
T0000019153,22788,2025-02-14 15:08:00,103,Store,41.34,3
T0000019154,22795,2025-02-14 13:57:00,19,Store,19.4,2
T0000019155,22801,2025-02-14 08:09:00,95,Store,17.02,1
T0000019156,22841,2025-02-14 08:17:00,5,Store,17.81,1
T0000019157,22841,2025-02-14 13:17:00,87,Online,16.79,3
T0000019158,22894,2025-02-14 14:54:00,37,Store,22.46,3
T0000019159,22909,2025-02-14 11:54:00,98,Online,51.78,6
T0000019160,22942,2025-02-14 10:40:00,93,Store,12.57,1
T0000019161,23136,2025-02-14 18:58:00,50,Store,10.13,1
T0000019162,23151,2025-02-14 09:13:00,49,Store,10.87,1
T0000019163,23189,2025-02-14 10:41:00,115,Store,10.81,1
T0000019164,23280,2025-02-14 13:14:00,48,Store,8.2,2
T0000019165,23295,2025-02-14 19:35:00,67,Store,26.69,4
T0000019166,23338,2025-02-14 17:50:00,102,Store,31.91,4
T0000019167,23349,2025-02-14 16:16:00,67,Store,9.86,2
T0000019168,23379,2025-02-14 14:11:00,110,Store,18.9,1
T0000019169,23406,2025-02-14 12:59:00,48,Online,52.44,7
T0000019170,23507,2025-02-14 16:45:00,81,Store,18.62,3
T0000019171,23507,2025-02-14 10:58:00,9,Store,20.35,3
T0000019172,23729,2025-02-14 18:25:00,6,Store,28.9,3
T0000019173,23729,2025-02-14 13:04:00,100,Online,9.94,1
T0000019174,23740,2025-02-14 12:41:00,13,Store,30.85,5
T0000019175,23840,2025-02-14 10:10:00,102,Online,12.13,1
T0000019176,23846,2025-02-14 15:07:00,111,Store,15.73,2
T0000019177,23846,2025-02-14 11:49:00,100,Store,13.85,1
T0000019178,23876,2025-02-14 20:26:00,35,Store,30.87,4
T0000019179,23927,2025-02-14 13:22:00,29,Store,30.49,4
T0000019180,23927,2025-02-14 08:33:00,102,Store,17.13,1
T0000019181,24044,2025-02-14 14:44:00,111,Store,33.48,4
T0000019182,24128,2025-02-14 15:05:00,13,Store,7.43,2
T0000019183,24130,2025-02-14 10:44:00,97,Store,15.92,2
T0000019184,24130,2025-02-14 19:46:00,65,Online,43.87,5
T0000019185,24186,2025-02-14 19:03:00,49,Store,22.14,3
T0000019186,24234,2025-02-14 15:49:00,54,Online,18.71,1
T0000019187,24342,2025-02-14 16:32:00,113,Store,17.17,1
T0000019188,24357,2025-02-14 14:48:00,3,Store,26.85,2
T0000019189,24486,2025-02-14 18:06:00,86,Online,9.4,3
T0000019190,24511,2025-02-14 12:30:00,30,Store,9.37,1
T0000019191,24587,2025-02-14 11:50:00,23,Store,45.17,5
T0000019192,24661,2025-02-14 09:01:00,56,Store,21.6,1
T0000019193,24727,2025-02-14 19:11:00,1,Online,11.74,1
T0000019194,24869,2025-02-14 08:45:00,42,Store,18.52,3
T0000019195,24869,2025-02-14 13:29:00,41,Store,12.56,1
T0000019196,24985,2025-02-14 16:03:00,34,Store,8.76,1
T0000019197,48,2025-02-15 12:39:00,113,Store,33.8,4
T0000019198,60,2025-02-15 12:51:00,56,Store,5.63,1
T0000019199,83,2025-02-15 11:25:00,45,Store,25.08,3
T0000019200,305,2025-02-15 09:44:00,96,Store,34.86,4
T0000019201,311,2025-02-15 18:19:00,14,Store,16.79,1
T0000019202,312,2025-02-15 16:51:00,16,Store,18.58,4
T0000019203,423,2025-02-15 10:56:00,8,Store,9.87,1
T0000019204,473,2025-02-15 13:54:00,103,Store,21.25,2
T0000019205,684,2025-02-15 19:03:00,79,Store,16.58,1
T0000019206,684,2025-02-15 15:44:00,4,Store,13.36,1
T0000019207,875,2025-02-15 19:23:00,24,Online,46.37,4
T0000019208,1088,2025-02-15 13:33:00,4,Store,19.51,1
T0000019209,1093,2025-02-15 09:22:00,56,Online,32.88,5
T0000019210,1124,2025-02-15 18:46:00,21,Store,39.06,4
T0000019211,1124,2025-02-15 14:16:00,4,Store,11.96,2
T0000019212,1167,2025-02-15 11:23:00,20,Store,41.31,3
T0000019213,1289,2025-02-15 12:20:00,68,Online,54.26,6
T0000019214,1289,2025-02-15 18:19:00,70,Store,22.52,2
T0000019215,1346,2025-02-15 13:43:00,116,Store,52.24,7
T0000019216,1346,2025-02-15 14:59:00,72,Online,24.27,2
T0000019217,1396,2025-02-15 17:48:00,60,Store,18.32,2
T0000019218,1480,2025-02-15 10:07:00,44,Store,32.61,4
T0000019219,1546,2025-02-15 17:05:00,87,Online,20.03,3
T0000019220,1662,2025-02-15 16:53:00,64,Store,23.87,1
T0000019221,1753,2025-02-15 18:25:00,72,Store,21.57,1
T0000019222,1797,2025-02-15 10:25:00,82,Store,29.87,3
T0000019223,1797,2025-02-15 10:13:00,6,Store,53.89,7
T0000019224,1821,2025-02-15 11:21:00,4,Store,9.3,1
T0000019225,1922,2025-02-15 18:17:00,82,Store,18.35,4
T0000019226,2198,2025-02-15 13:08:00,44,Online,10.61,1
T0000019227,2270,2025-02-15 19:07:00,107,Store,13.4,1
T0000019228,2298,2025-02-15 11:09:00,94,Online,5.89,1
T0000019229,2367,2025-02-15 13:19:00,17,Store,10.59,1
T0000019230,2367,2025-02-15 10:06:00,52,Store,23.01,1
T0000019231,2391,2025-02-15 15:10:00,55,Store,30.66,5
T0000019232,2481,2025-02-15 19:43:00,36,Store,17.88,2
T0000019233,2518,2025-02-15 19:43:00,77,Store,14.09,1
T0000019234,2740,2025-02-15 14:52:00,56,Store,15.17,3
T0000019235,2817,2025-02-15 12:06:00,50,Store,16.76,3
T0000019236,2817,2025-02-15 18:23:00,59,Store,23.55,3
T0000019237,2876,2025-02-15 10:23:00,13,Online,23.37,1
T0000019238,2934,2025-02-15 08:02:00,69,Store,30.76,4
T0000019239,2934,2025-02-15 09:35:00,48,Store,91.42,10
T0000019240,3031,2025-02-15 15:19:00,51,Store,17.89,1
T0000019241,3031,2025-02-15 08:09:00,1,Store,39.4,4
T0000019242,3084,2025-02-15 12:08:00,65,Store,23.36,3
T0000019243,3120,2025-02-15 17:47:00,60,Store,30.28,4
T0000019244,3125,2025-02-15 20:40:00,4,Online,18.36,2
T0000019245,3246,2025-02-15 20:40:00,64,Store,12.39,3
T0000019246,3312,2025-02-15 13:32:00,79,Store,14.92,2
T0000019247,3473,2025-02-15 20:00:00,65,Store,4.4,1
T0000019248,3669,2025-02-15 08:48:00,71,Online,50.07,4
T0000019249,3721,2025-02-15 17:20:00,74,Store,10.98,1
T0000019250,3881,2025-02-15 14:25:00,112,Store,17.46,1
T0000019251,3946,2025-02-15 10:03:00,21,Store,21.99,1
T0000019252,3969,2025-02-15 09:03:00,59,Online,14.39,1
