customer_id,signup_date,tenure_days,loyalty_tier,region,channel_pref,consent_email,consent_sms,baseline_buy_prob_daily,lifecycle
10977,2023-09-04,574,Bronze,East,Email,1,0,0.01425959344814266,Lapsed
10978,2024-03-08,388,Bronze,North,Email,1,1,0.010033931336700639,Lapsed
10979,2023-09-01,577,Bronze,East,SMS,1,0,0.012888108050681734,Lapsed
10980,2023-05-23,678,Gold,South,SMS,1,1,0.026319791816422817,Lapsed
10981,2023-12-22,465,Bronze,North,Push,1,1,0.011966831630324321,Warm
10982,2024-06-03,301,Gold,East,Push,1,0,0.014060181235026403,Lapsed
10983,2022-12-25,827,Platinum,East,Email,1,0,0.028319007944115765,Lapsed
10984,2023-08-02,607,Bronze,West,Email,1,0,0.00933322063685942,Lapsed
10985,2023-01-21,800,Bronze,West,Email,1,1,0.013782407463913349,Warm
10986,2024-08-07,236,Silver,South,Email,1,0,0.013473780011132074,Lapsed
10987,2023-03-03,759,Bronze,North,Email,1,0,0.011176377482634755,Warm
10988,2024-05-24,311,Silver,North,Push,0,1,0.011945472956443798,Lapsed
10989,2024-01-26,430,Silver,West,Push,0,0,0.01797088909087884,Warm
10990,2023-02-12,778,Bronze,South,Email,1,1,0.010315892746261298,Lapsed
10991,2024-04-27,338,Gold,South,Email,1,0,0.014262827036295294,Warm
10992,2024-07-27,247,Bronze,East,SMS,1,1,0.011115988852556427,Warm
10993,2022-12-26,826,Bronze,North,Push,1,1,0.012896174600836618,Warm
10994,2022-11-14,868,Platinum,East,Email,1,1,0.019985168867927467,Warm
10995,2024-06-04,300,Bronze,West,Email,1,1,0.011657192241561592,Lapsed
10996,2024-06-08,296,Bronze,East,Email,1,0,0.010180764013821213,Warm
10997,2024-08-15,228,Bronze,South,Email,1,1,0.010223457708459602,Lapsed
10998,2025-02-09,50,Bronze,North,Email,1,0,0.01282808538452408,New
10999,2023-11-06,511,Bronze,North,Email,0,1,0.009922036721696554,Warm
11000,2024-07-23,251,Silver,North,Email,1,1,0.013689095334986289,Lapsed
11001,2023-02-22,768,Bronze,South,Email,1,1,0.010694852901103506,Lapsed
11002,2024-10-04,178,Silver,North,Email,1,0,0.013875825063887792,Lapsed
11003,2023-08-27,582,Bronze,East,Push,1,0,0.010133832736727652,Lapsed
11004,2023-12-17,470,Bronze,South,Email,1,0,0.011345942492886852,Lapsed
11005,2023-09-16,562,Gold,South,Email,1,1,0.02206423920108117,Lapsed
11006,2024-11-23,128,Silver,South,Email,1,0,0.014489962013840181,Lapsed
11007,2024-01-21,435,Silver,South,Email,1,1,0.01493196347018233,Lapsed
11008,2023-09-04,574,Bronze,East,Email,1,0,0.00897821867537614,Warm
11009,2024-05-09,326,Silver,North,Email,1,1,0.016323657163911275,Warm
11010,2023-01-30,791,Gold,East,Email,0,0,0.016997270400640342,Lapsed
11011,2023-11-27,490,Gold,East,Email,1,1,0.01615817603814431,Warm
11012,2024-04-20,345,Silver,East,Email,1,1,0.012140351252238066,Lapsed
11013,2025-02-03,56,Bronze,West,Push,1,1,0.005834604461042668,New
11014,2024-10-06,176,Bronze,West,SMS,1,0,0.009270263716704145,Warm
11015,2024-01-12,444,Bronze,East,Email,1,1,0.01295851254620937,Warm
11016,2024-03-18,378,Bronze,West,Push,1,1,0.011485132761524172,Lapsed
11017,2023-02-02,788,Bronze,West,SMS,1,1,0.00796175074827591,Lapsed
11018,2023-04-18,713,Bronze,West,Email,1,0,0.008625992658407775,Warm
11019,2024-10-14,168,Bronze,East,Push,1,0,0.008221649188509953,Warm
11020,2023-10-04,544,Silver,West,SMS,1,1,0.015611060998942636,Warm
11021,2024-01-31,425,Silver,South,Email,1,0,0.01550589980112809,Lapsed
11022,2024-12-04,117,Silver,West,Email,1,1,0.012857570408567522,Lapsed
11023,2023-07-31,609,Bronze,North,Email,0,0,0.01294620099971109,Lapsed
11024,2023-11-20,497,Silver,North,Email,1,1,0.014251872232021833,Warm
11025,2024-12-15,106,Platinum,North,Email,1,1,0.011831594928959771,Warm
11026,2024-01-19,437,Bronze,West,Email,1,1,0.00855088790977361,Lapsed
11027,2023-06-04,666,Gold,South,Email,1,1,0.02181103538498389,Lapsed
11028,2024-05-21,314,Bronze,East,Email,1,1,0.014980090229896315,Lapsed
11029,2024-04-25,340,Silver,East,Email,1,0,0.00993141650500471,Warm
11030,2024-11-26,125,Silver,South,Email,1,1,0.007739923980829776,Warm
11031,2024-09-05,207,Silver,West,Push,1,1,0.015469110600337949,Lapsed
11032,2022-10-30,883,Gold,South,Email,0,0,0.019378761421014374,Active
11033,2023-09-08,570,Bronze,East,Push,1,1,0.01313943261299364,Lapsed
11034,2024-09-29,183,Silver,West,Push,1,1,0.00952523329252135,Lapsed
11035,2024-01-07,449,Gold,North,Email,1,0,0.020329846314605993,Lapsed
11036,2024-09-15,197,Gold,South,Email,1,0,0.01862141995684693,Warm
11037,2024-02-10,415,Bronze,North,SMS,1,0,0.010847725868769014,Lapsed
11038,2024-10-26,156,Bronze,East,Email,1,0,0.008344066540372895,Warm
11039,2023-09-10,568,Gold,West,Email,1,1,0.022215228655527247,Lapsed
11040,2023-10-22,526,Silver,North,Push,1,0,0.019293014330117778,Warm
11041,2023-08-28,581,Gold,North,SMS,1,1,0.02235552259681995,Active
11042,2024-02-10,415,Bronze,East,Email,0,1,0.011517815153834805,Lapsed
11043,2024-06-26,278,Gold,East,Email,1,0,0.015571190846679751,Warm
11044,2024-07-27,247,Gold,South,SMS,1,0,0.017185682317277864,Lapsed
11045,2024-08-26,217,Gold,South,Email,1,1,0.01642196345500572,Lapsed
11046,2024-02-22,403,Silver,South,SMS,0,1,0.015207975391630948,Warm
11047,2024-02-03,422,Bronze,North,Email,1,1,0.013305756552895492,Warm
11048,2023-07-25,615,Silver,East,SMS,1,1,0.017559676297234428,Warm
11049,2025-01-15,75,Silver,East,SMS,1,0,0.011603785798384511,New
11050,2024-06-29,275,Bronze,West,Push,1,1,0.008273814910962619,Lapsed
11051,2023-02-19,771,Bronze,East,Push,1,1,0.013046694069682669,Lapsed
11052,2022-12-26,826,Gold,North,Email,1,1,0.023580209026021016,Lapsed
11053,2022-12-13,839,Bronze,South,Email,1,0,0.011493118834971595,Warm
11054,2024-06-08,296,Bronze,West,Push,1,1,0.00913586759847988,Warm
11055,2024-11-02,149,Silver,East,Email,1,1,0.012357947717508188,Active
11056,2024-09-10,202,Platinum,West,Email,1,0,0.01755660214589999,Lapsed
11057,2024-11-07,144,Silver,South,Email,1,0,0.009236911471403236,Warm
11058,2022-11-22,860,Bronze,North,Email,1,0,0.012185519898922376,Warm
11059,2023-01-23,798,Bronze,West,Email,1,1,0.011797387811472326,Warm
11060,2023-03-27,735,Bronze,South,Email,1,1,0.009211273372561165,Warm
11061,2023-06-06,664,Bronze,North,Email,1,1,0.013195720884171947,Lapsed
11062,2024-05-07,328,Gold,East,Push,1,1,0.01853170711777338,Lapsed
11063,2024-01-13,443,Bronze,East,Email,1,1,0.008938058714452544,Lapsed
11064,2023-02-28,762,Bronze,South,Email,1,1,0.012047349149182146,Lapsed
11065,2023-03-24,738,Gold,East,Email,1,1,0.019454105907930796,Lapsed
11066,2023-12-06,481,Bronze,South,Email,1,1,0.013041692984742594,Lapsed
11067,2023-03-04,758,Bronze,West,Email,1,0,0.009476936659178783,Lapsed
11068,2024-05-04,331,Silver,West,Email,1,0,0.01365664816661663,Warm
11069,2024-03-07,389,Bronze,East,Email,1,0,0.010633273501115877,Lapsed
11070,2023-03-02,760,Bronze,North,SMS,1,1,0.012125592295210453,Warm
11071,2024-04-08,357,Platinum,East,Push,1,0,0.024853040439696054,Lapsed
11072,2023-05-17,684,Gold,West,Email,1,0,0.022511952852057683,Warm
11073,2024-02-01,424,Silver,North,Email,1,1,0.015957918053916876,Lapsed
11074,2024-06-15,289,Silver,North,Email,1,1,0.01385391125443461,Lapsed
11075,2024-08-23,220,Bronze,West,Email,1,1,0.011212962751621477,Warm
11076,2023-09-21,557,Gold,West,Email,1,1,0.018109973280868177,Warm
11077,2024-01-09,447,Silver,West,Email,1,1,0.016952914420731487,Lapsed
11078,2024-04-14,351,Bronze,South,Push,1,1,0.00883780774004714,Lapsed
11079,2023-05-25,676,Bronze,North,Email,1,1,0.009729163841721839,Lapsed
11080,2025-03-01,30,Silver,North,Email,1,1,0.010951067017809867,New
11081,2024-12-11,110,Bronze,East,Email,1,1,0.007427155329491188,Lapsed
11082,2022-11-16,866,Bronze,West,Email,1,0,0.013418249230947536,Lapsed
11083,2023-08-02,607,Bronze,South,Email,1,0,0.010400841082652856,Warm
11084,2023-11-09,508,Silver,South,Email,1,1,0.01651349652430541,Lapsed
11085,2025-02-17,42,Bronze,West,Email,1,1,0.00885674895896057,New
11086,2023-09-28,550,Silver,North,Email,1,1,0.015278239650735975,Lapsed
11087,2024-02-17,408,Bronze,North,Email,0,0,0.009667449765537857,Warm
11088,2023-09-27,551,Silver,West,SMS,0,0,0.0173086747749803,Lapsed
11089,2025-01-25,65,Bronze,East,Email,1,0,0.008655865321204709,New
11090,2023-11-08,509,Bronze,West,Email,1,1,0.011001878659320341,Warm
11091,2023-10-16,532,Silver,West,Email,1,1,0.017409780120676017,Lapsed
11092,2024-06-22,282,Silver,West,Email,1,1,0.011906196985424937,Lapsed
11093,2025-01-13,77,Bronze,South,SMS,1,0,0.0075069377124191315,New
11094,2022-11-07,875,Silver,East,Email,1,1,0.013844734124177568,Lapsed
11095,2023-06-23,647,Gold,East,Email,1,0,0.01974953610990218,Warm
11096,2023-09-08,570,Bronze,West,Email,1,1,0.012399454963760773,Lapsed
11097,2023-05-04,697,Silver,North,Email,0,1,0.013558498789627903,Active
11098,2023-07-27,613,Bronze,East,Email,1,1,0.012580430162529726,Warm
11099,2024-11-05,146,Gold,West,Email,1,0,0.016360101399313785,Lapsed
11100,2024-01-31,425,Bronze,South,Email,1,0,0.012341866136325324,Warm
11101,2023-01-18,803,Gold,East,SMS,1,1,0.02285257615443021,Warm
11102,2024-06-24,280,Silver,North,Email,1,0,0.015035784532284917,Warm
11103,2022-11-07,875,Silver,North,SMS,1,0,0.01776444485189363,Lapsed
11104,2025-01-05,85,Bronze,North,Email,1,0,0.005919255747397663,New
11105,2024-05-18,317,Silver,East,Push,0,1,0.014742244464457734,Active
11106,2024-05-01,334,Bronze,North,Email,0,1,0.013169006966369646,Lapsed
11107,2023-09-11,567,Bronze,East,SMS,1,0,0.013956019228237372,Lapsed
11108,2024-09-29,183,Bronze,South,Push,1,0,0.009308035813116976,Lapsed
11109,2024-08-14,229,Silver,North,Email,1,0,0.015281142657295271,Lapsed
11110,2023-08-03,606,Silver,North,Push,1,0,0.020253463972460667,Active
11111,2024-06-27,277,Gold,East,Email,0,1,0.016240189484972484,Lapsed
11112,2023-01-27,794,Bronze,South,SMS,1,0,0.013170689334940911,Warm
11113,2023-02-03,787,Gold,East,Push,1,1,0.02213464161498336,Warm
11114,2024-06-11,293,Gold,West,Email,0,1,0.015995323890492526,Lapsed
11115,2023-10-31,517,Gold,West,Email,1,1,0.02175038326001188,Lapsed
11116,2024-05-16,319,Silver,East,Push,1,0,0.014810958895934041,Lapsed
11117,2024-05-05,330,Bronze,East,Email,1,0,0.008892723089088447,Lapsed
11118,2023-07-27,613,Gold,East,SMS,1,1,0.018430579774630695,Lapsed
11119,2024-06-19,285,Silver,South,Email,1,1,0.013778711629954588,Active
11120,2024-10-23,159,Silver,North,Email,1,0,0.012389168942558535,Lapsed
11121,2024-07-19,255,Bronze,West,SMS,1,0,0.008623346652261199,Lapsed
11122,2022-12-14,838,Bronze,West,Email,1,0,0.008643961050805471,Warm
11123,2024-07-19,255,Bronze,East,SMS,1,1,0.009741302576524908,Lapsed
11124,2024-04-19,346,Silver,East,Email,1,0,0.012907936302740043,Lapsed
11125,2023-09-01,577,Bronze,East,Push,1,0,0.009025349205080909,Lapsed
11126,2024-12-03,118,Gold,North,Email,0,1,0.01636788521422894,Warm
11127,2024-07-11,263,Bronze,South,SMS,1,0,0.00983633634290894,Warm
11128,2024-10-01,181,Bronze,South,Email,0,0,0.006417400162925466,Lapsed
11129,2022-12-18,834,Bronze,West,Push,1,0,0.009723858067105821,Lapsed
11130,2022-12-11,841,Bronze,East,Push,1,1,0.009462927367578837,Warm
11131,2023-05-14,687,Bronze,South,Email,1,1,0.0116920434742811,Lapsed
11132,2024-07-30,244,Silver,South,SMS,0,1,0.01351272052598799,Lapsed
11133,2023-09-12,566,Platinum,West,Email,1,1,0.019741453096968363,Lapsed
11134,2023-08-03,606,Bronze,West,Email,1,1,0.010808485254662607,Lapsed
11135,2023-02-04,786,Bronze,West,Email,1,0,0.011445078344512158,Warm
11136,2024-10-17,165,Silver,South,Email,1,1,0.017940425169982212,Lapsed
11137,2023-05-31,670,Bronze,South,SMS,1,1,0.010815831965424242,Warm
11138,2024-09-14,198,Silver,East,Email,1,1,0.01083270976498675,Lapsed
11139,2023-10-24,524,Silver,North,Email,1,1,0.018511576540792624,Lapsed
11140,2023-01-27,794,Gold,South,Push,0,0,0.01682675293319422,Lapsed
11141,2025-01-06,84,Bronze,South,Email,1,0,0.004517225438689506,New
11142,2024-10-24,158,Platinum,East,Push,0,0,0.018984601692740282,Lapsed
11143,2023-03-25,737,Platinum,South,Email,1,1,0.02334491312635009,Lapsed
11144,2025-02-13,46,Bronze,North,Email,1,1,0.006206666723140416,New
11145,2023-07-14,626,Silver,South,Push,1,0,0.01576695111826113,Warm
11146,2023-12-21,466,Bronze,East,SMS,1,0,0.010512854292474193,Lapsed
11147,2024-05-04,331,Bronze,East,Email,1,1,0.00802532984792083,Lapsed
11148,2023-02-10,780,Platinum,West,Email,1,0,0.026648693547917393,Warm
11149,2023-02-22,768,Bronze,North,Email,1,1,0.010691601011278683,Lapsed
11150,2024-05-22,313,Bronze,East,SMS,1,0,0.010285468835316279,Warm
11151,2025-02-26,33,Bronze,South,Email,0,0,0.010092678013683019,New
11152,2024-11-10,141,Silver,East,Email,1,1,0.01315145559734634,Lapsed
11153,2024-11-28,123,Gold,West,SMS,0,1,0.013523614300718984,Warm
11154,2022-10-29,884,Silver,South,Email,1,1,0.01750276943279476,Lapsed
11155,2023-09-29,549,Silver,West,Email,1,1,0.01514785113723106,Warm
11156,2023-07-22,618,Bronze,North,Email,1,1,0.01019693855545109,Warm
11157,2024-08-13,230,Silver,West,Email,1,0,0.012635869199676956,Lapsed
11158,2023-02-20,770,Bronze,West,Email,1,1,0.009954613280374485,Lapsed
11159,2023-06-12,658,Silver,North,Email,1,1,0.014245026837363135,Lapsed
11160,2023-05-17,684,Silver,East,Email,1,0,0.01380316735916561,Warm
11161,2024-01-19,437,Platinum,East,Email,1,0,0.027585990917066174,Lapsed
11162,2023-07-03,637,Silver,West,Email,1,0,0.017259742673498037,Warm
11163,2023-11-14,503,Silver,South,Email,1,0,0.011356925678563532,Lapsed
11164,2024-04-01,364,Bronze,East,Push,1,0,0.01199794961258555,Lapsed
11165,2023-10-01,547,Bronze,East,Email,1,1,0.013376846032310447,Active
11166,2024-05-23,312,Silver,North,Email,1,1,0.011946564320304215,Active
11167,2022-11-24,858,Silver,West,Push,1,1,0.014953146101499327,Warm
11168,2023-06-17,653,Silver,East,Email,1,0,0.011216221379368028,Warm
11169,2023-05-29,672,Silver,East,Email,1,1,0.01468674658558247,Lapsed
11170,2023-06-17,653,Bronze,West,Email,1,0,0.007862070592390798,Lapsed
11171,2024-02-05,420,Bronze,West,Email,1,0,0.011278177231875275,Lapsed
11172,2022-11-25,857,Bronze,West,Email,1,1,0.014671596651736764,Warm
11173,2024-09-02,210,Silver,North,Email,1,1,0.014512782228833903,Lapsed
11174,2023-10-24,524,Platinum,West,SMS,1,1,0.025016884932023004,Lapsed
11175,2024-12-31,90,Silver,South,SMS,0,1,0.010946283097026503,Warm
11176,2024-06-18,286,Silver,East,Email,1,1,0.01639330272434123,Lapsed
11177,2023-10-19,529,Silver,West,Email,1,0,0.01795781843423928,Warm
11178,2024-01-01,455,Bronze,North,Email,0,1,0.007880401801754785,Lapsed
11179,2022-12-04,848,Bronze,North,Email,0,0,0.011798198606316004,Lapsed
11180,2023-09-15,563,Bronze,West,Email,1,1,0.009464294722276395,Warm
11181,2024-03-09,387,Gold,North,SMS,1,1,0.021875709114222378,Warm
11182,2024-02-24,401,Bronze,North,Email,1,1,0.012216624948520691,Lapsed
11183,2023-09-16,562,Silver,South,Email,1,0,0.013043070106136884,Lapsed
11184,2023-04-13,718,Bronze,East,Push,1,0,0.014344713949035175,Warm
11185,2024-07-04,270,Silver,South,Email,1,1,0.01332150082375331,Active
11186,2023-10-10,538,Bronze,South,SMS,1,0,0.016238896957347804,Warm
11187,2023-10-18,530,Platinum,West,Email,1,0,0.022538930475759406,Lapsed
11188,2025-02-21,38,Bronze,East,SMS,1,1,0.007098872171498847,New
11189,2022-12-28,824,Gold,East,Email,1,0,0.017569891517061703,Lapsed
11190,2023-10-23,525,Silver,South,Email,1,0,0.013650544483710662,Warm
11191,2024-08-03,240,Bronze,West,Email,1,0,0.008108912916270023,Lapsed
11192,2023-08-28,581,Silver,North,Email,1,1,0.016976001896211908,Warm
11193,2023-07-21,619,Silver,West,Email,1,1,0.014420443550823841,Lapsed
11194,2022-12-26,826,Bronze,North,SMS,1,0,0.011282612723511252,Warm
11195,2025-01-31,59,Silver,West,Push,1,1,0.009589478552131964,New
11196,2024-03-07,389,Silver,West,Email,1,1,0.013973732294597948,Lapsed
11197,2024-09-26,186,Silver,North,Email,1,0,0.013585906808254927,Warm
11198,2023-10-19,529,Silver,North,Email,1,1,0.01174640289855472,Warm
11199,2023-12-21,466,Silver,North,Email,1,0,0.017013386887068774,Warm
11200,2024-01-13,443,Bronze,South,SMS,1,1,0.010401494882613653,Lapsed
11201,2022-10-29,884,Bronze,East,Email,1,1,0.010271998768378018,Lapsed
11202,2023-11-25,492,Bronze,North,SMS,1,1,0.011728736000205693,Warm
11203,2024-03-09,387,Silver,North,Email,0,0,0.01564135995007964,Lapsed
11204,2025-01-02,88,Bronze,South,SMS,1,0,0.009454201983350567,New
11205,2024-06-23,281,Bronze,North,SMS,1,0,0.009471305533584865,Lapsed
11206,2023-01-11,810,Gold,West,Push,0,1,0.02351612619351643,Active
11207,2024-02-03,422,Bronze,South,SMS,1,1,0.013502389971503582,Lapsed
11208,2022-12-30,822,Bronze,North,Email,1,1,0.01215402694048134,Warm
11209,2023-11-24,493,Gold,North,Email,1,0,0.02503697958109155,Lapsed
11210,2023-11-11,506,Silver,South,Email,0,0,0.011965359113590882,Lapsed
11211,2024-02-22,403,Silver,North,Email,1,0,0.012990030134682636,Warm
11212,2023-11-03,514,Bronze,North,Push,1,0,0.013989879969700534,Warm
11213,2025-01-02,88,Silver,North,Push,1,1,0.014827420405656794,New
11214,2025-01-10,80,Gold,South,Push,1,0,0.011224761439650016,New
11215,2024-01-13,443,Bronze,East,SMS,1,0,0.01265981524345192,Lapsed
11216,2023-09-28,550,Bronze,East,Email,1,1,0.014413827892952771,Lapsed
11217,2023-11-08,509,Bronze,West,SMS,1,1,0.010246049062283342,Warm
11218,2024-02-22,403,Gold,East,Email,1,1,0.01674051507715359,Warm
11219,2024-06-19,285,Bronze,North,Email,0,1,0.010403674518585997,Lapsed
11220,2023-06-24,646,Silver,South,Email,1,0,0.013112624624048923,Lapsed
11221,2023-09-22,556,Silver,East,SMS,1,0,0.010921202883594928,Warm
11222,2025-01-20,70,Platinum,East,SMS,1,1,0.017794770264204098,New
11223,2024-02-02,423,Bronze,North,Email,1,0,0.011254102750117782,Lapsed
11224,2023-06-22,648,Silver,West,Push,1,1,0.014652039586872025,Lapsed
11225,2023-04-19,712,Gold,North,Email,1,1,0.022824543274506517,Warm
11226,2024-06-25,279,Bronze,South,Email,1,1,0.00890965376549443,Lapsed
11227,2022-12-18,834,Silver,East,Email,1,1,0.017670788920597445,Warm
11228,2023-08-13,596,Bronze,West,Email,1,0,0.01272779206393652,Warm
11229,2024-02-15,410,Bronze,West,Email,1,0,0.00872033530354042,Lapsed
11230,2023-09-03,575,Bronze,West,SMS,1,1,0.01371624959045051,Warm
11231,2023-02-02,788,Bronze,South,Email,0,1,0.01295894029745489,Lapsed
11232,2024-08-16,227,Bronze,South,Email,1,1,0.008368124279914764,Warm
11233,2024-10-22,160,Gold,North,Email,1,0,0.01939911750257913,Warm
11234,2024-02-12,413,Silver,South,Push,1,1,0.014300376287807537,Warm
11235,2024-12-18,103,Bronze,West,SMS,1,0,0.009471705903003965,Warm
11236,2023-03-05,757,Silver,North,Push,1,0,0.016165418028930685,Lapsed
11237,2022-11-08,874,Gold,South,Push,1,1,0.01577418944481388,Warm
11238,2023-09-22,556,Bronze,West,Email,1,0,0.013570627676349728,Lapsed
11239,2022-10-31,882,Bronze,North,Email,1,0,0.012138683511749572,Lapsed
11240,2025-01-01,89,Bronze,South,Push,1,0,0.0050478097804373045,New
11241,2023-08-29,580,Gold,West,SMS,1,1,0.021689323295627984,Lapsed
11242,2024-02-10,415,Gold,South,Push,1,1,0.018971934688251868,Warm
11243,2024-07-03,271,Silver,West,Email,1,1,0.013413453592073653,Warm
11244,2024-06-03,301,Bronze,South,Email,0,1,0.00892350409330563,Warm
11245,2023-11-13,504,Silver,North,Email,1,1,0.01639267073109943,Lapsed
11246,2023-08-21,588,Silver,North,Email,1,1,0.015459922682942584,Warm
11247,2024-10-10,172,Bronze,North,Email,0,0,0.00944015250216907,Lapsed
11248,2023-09-14,564,Bronze,South,Push,1,1,0.009880313092651156,Lapsed
11249,2022-12-16,836,Bronze,East,SMS,1,1,0.010109542196299785,Lapsed
11250,2025-02-20,39,Silver,East,Email,1,1,0.00928573063990574,New
11251,2023-01-27,794,Platinum,South,SMS,1,0,0.024267849171238847,Warm
11252,2023-09-20,558,Bronze,North,SMS,0,1,0.0111733233593258,Active
11253,2024-05-08,327,Gold,East,Email,1,1,0.017835127981599225,Warm
11254,2023-06-01,669,Bronze,North,SMS,0,0,0.008943815469182654,Warm
11255,2023-09-11,567,Silver,North,Email,1,0,0.016759119106167637,Warm
11256,2023-05-03,698,Gold,West,Email,1,1,0.022438939575530448,Warm
11257,2024-12-21,100,Silver,West,Email,1,1,0.012124187306102575,Lapsed
11258,2025-01-09,81,Bronze,North,Push,1,1,0.006897927289601288,New
11259,2023-08-21,588,Bronze,North,Email,1,1,0.012473360627664647,Warm
11260,2024-06-10,294,Gold,East,SMS,1,1,0.016105016532360263,Lapsed
11261,2024-08-06,237,Silver,South,Email,1,0,0.01249393958276218,Warm
11262,2024-02-29,396,Bronze,West,Email,0,1,0.009061560620143383,Lapsed
11263,2023-06-10,660,Silver,South,Push,1,0,0.01689602119916944,Warm
11264,2024-09-26,186,Bronze,North,Email,1,1,0.01173900024348675,Active
11265,2022-11-06,876,Bronze,East,SMS,1,1,0.011035071710585062,Lapsed
